employee_id,employer_id,match_score,successful_match
328,108,0.8,1
328,109,0.5,0
328,110,0.55,1
328,111,0.55,1
328,112,0.8,1
328,113,0.55,0
328,114,0.25,0
328,115,0.3,1
328,116,0.55,0
328,117,0.5,0
328,118,0.8,1
328,119,0.8,0
328,120,0.5,1
328,121,0.55,1
328,122,0.55,1
328,123,0.55,1
328,124,0.55,0
328,125,0.25,0
328,126,0.25,0
328,127,0.25,0
328,128,0.25,0
328,129,0.8,1
328,130,0.25,0
328,131,0.3,1
328,132,0.55,1
328,133,0.8,0
328,134,0.0,0
328,135,0.8,1
328,136,0.25,0
328,137,0.5,0
328,138,0.55,0
328,139,0.8,1
328,140,0.55,1
328,141,0.55,0
328,142,0.3,0
328,143,0.5,0
328,144,0.0,0
328,145,0.55,1
328,146,0.0,0
328,147,0.55,0
328,148,0.25,0
328,149,0.55,0
328,150,0.5,1
328,151,0.5,1
328,152,0.3,0
328,153,0.8,1
328,154,0.5,1
328,155,0.55,0
328,156,0.25,1
328,157,0.8,0
328,158,0.8,1
328,159,0.8,0
328,160,0.8,1
328,161,0.3,0
328,162,0.8,1
328,163,0.3,1
328,164,0.55,1
328,165,0.55,1
328,166,0.3,1
328,167,0.25,0
328,168,0.8,1
328,169,0.25,0
328,170,0.5,1
328,171,0.8,1
328,172,0.8,0
328,173,0.55,1
328,174,0.0,0
328,175,0.55,1
328,176,0.0,0
328,177,0.55,1
328,178,0.0,0
328,179,0.55,0
328,180,0.55,1
328,181,0.25,1
328,182,0.5,0
328,183,0.8,0
328,184,0.5,1
328,185,0.55,1
328,186,0.55,0
328,187,0.25,0
328,188,0.3,1
328,189,0.25,0
328,190,0.55,1
328,191,0.55,1
328,192,0.8,1
328,193,0.8,1
328,194,0.8,1
328,195,0.25,0
328,196,0.25,0
328,197,0.55,1
328,198,0.55,0
328,199,0.25,1
329,0,0.5,1
329,1,0.8,1
329,2,0.5,1
329,3,0.5,0
329,4,0.5,0
329,5,0.8,1
329,6,0.5,0
329,7,0.8,1
329,8,0.5,0
329,9,0.8,1
329,10,0.0,0
329,11,0.0,0
329,12,0.0,0
329,13,0.5,0
329,14,0.5,1
329,15,0.8,1
329,16,0.8,0
329,17,0.8,1
329,18,0.5,1
329,19,0.0,0
329,20,0.5,0
329,21,0.5,0
329,22,0.5,0
329,23,0.5,0
329,24,0.5,1
329,25,0.5,1
329,26,0.0,0
329,27,0.0,0
329,28,0.5,1
329,29,0.5,0
329,30,0.5,1
329,31,0.5,0
329,32,0.5,0
329,33,0.5,0
329,34,0.5,0
329,35,0.5,0
329,36,0.5,1
329,37,0.5,1
329,38,0.8,1
329,39,0.8,1
329,40,0.8,1
329,41,0.8,1
329,42,0.5,1
329,43,0.8,1
329,44,0.8,1
329,45,0.0,0
329,46,0.5,0
329,47,0.8,1
329,48,0.0,0
329,49,0.8,1
329,50,0.8,0
329,51,0.5,1
329,52,0.5,0
329,53,0.5,1
329,54,0.8,0
329,55,0.5,1
329,56,0.5,0
329,57,0.5,0
329,58,0.8,0
329,59,0.8,1
329,60,0.8,0
329,61,0.8,0
329,62,0.8,1
329,63,0.5,1
329,64,0.8,1
329,65,0.5,0
329,66,0.8,0
329,67,0.8,1
329,68,0.8,0
329,69,0.8,1
329,70,0.8,1
329,71,0.0,0
329,72,0.5,0
329,73,0.5,0
329,74,0.5,1
329,75,0.8,1
329,76,0.8,1
329,77,0.8,1
329,78,0.8,1
329,79,0.8,1
329,80,0.8,0
329,81,0.8,1
329,82,0.5,1
329,83,0.5,0
329,84,0.5,0
329,85,0.0,0
329,86,0.8,1
329,87,0.8,0
329,88,0.5,1
329,89,0.0,0
329,90,0.0,0
329,91,0.5,0
329,92,0.5,0
329,93,0.8,1
329,94,0.5,1
329,95,0.5,0
329,96,0.0,0
329,97,0.8,1
329,98,0.5,0
329,99,0.5,0
329,100,0.5,1
329,101,0.8,1
329,102,0.5,0
329,103,0.8,1
329,104,0.8,1
329,105,0.5,0
329,106,0.5,1
329,107,0.5,1
329,108,0.5,1
329,109,0.0,0
329,110,0.8,1
329,111,0.5,1
329,112,0.5,1
329,113,0.8,1
329,114,0.0,0
329,115,0.8,1
329,116,0.5,0
329,117,0.5,1
329,118,0.5,1
329,119,0.8,0
329,120,0.5,1
329,121,0.5,1
329,122,0.8,0
329,123,0.8,1
329,124,0.8,1
329,125,0.5,1
329,126,0.0,0
329,127,0.0,0
329,128,0.5,0
329,129,0.5,0
329,130,0.0,0
329,131,0.5,0
329,132,0.5,1
329,133,0.8,1
329,134,0.5,0
329,135,0.5,0
329,136,0.5,1
329,137,0.0,0
329,138,0.8,0
329,139,0.8,1
329,140,0.5,0
329,141,0.8,0
329,142,0.5,1
329,143,0.0,0
329,144,0.5,1
329,145,0.5,1
329,146,0.5,0
329,147,0.5,1
329,148,0.5,0
329,149,0.8,1
329,150,0.0,0
329,151,0.5,0
329,152,0.8,1
329,153,0.5,0
329,154,0.0,0
329,155,0.5,1
329,156,0.5,1
329,157,0.5,0
329,158,0.5,0
329,159,0.5,0
329,160,0.5,1
329,161,0.8,1
329,162,0.8,1
329,163,0.5,1
329,164,0.8,1
329,165,0.8,0
329,166,0.8,1
329,167,0.0,0
329,168,0.8,0
329,169,0.5,1
329,170,0.0,0
329,171,0.8,1
329,172,0.5,0
329,173,0.8,1
329,174,0.5,0
329,175,0.5,1
329,176,0.5,1
329,177,0.8,1
329,178,0.0,0
329,179,0.5,1
329,180,0.8,1
329,181,0.5,1
329,182,0.5,1
329,183,0.5,0
329,184,0.5,1
329,185,0.5,1
329,186,0.5,1
329,187,0.5,0
329,188,0.5,1
329,189,0.5,1
329,190,0.8,1
329,191,0.5,1
329,192,0.8,1
329,193,0.5,0
329,194,0.5,0
329,195,0.0,0
329,196,0.0,0
329,197,0.5,0
329,198,0.5,0
329,199,0.5,1
330,0,0.5,1
330,1,0.8,0
330,2,0.0,0
330,3,0.5,1
330,4,0.5,1
330,5,0.8,1
330,6,0.5,0
330,7,0.3,1
330,8,0.5,0
330,9,0.3,1
330,10,0.0,0
330,11,0.5,0
330,12,0.5,0
330,13,0.0,0
330,14,0.5,1
330,15,0.8,1
330,16,0.8,1
330,17,0.8,1
330,18,0.0,0
330,19,0.5,1
330,20,0.5,1
330,21,0.0,0
330,22,0.0,0
330,23,0.0,0
330,24,0.5,0
330,25,0.0,0
330,26,0.5,0
330,27,0.0,0
330,28,0.5,0
330,29,0.5,1
330,30,0.5,0
330,31,0.5,0
330,32,0.5,1
330,33,0.0,0
330,34,0.5,1
330,35,0.0,0
330,36,0.5,1
330,37,0.5,1
330,38,0.3,0
330,39,0.8,0
330,40,0.8,0
330,41,0.8,1
330,42,0.0,0
330,43,0.8,0
330,44,0.3,1
330,45,0.0,0
330,46,0.0,0
330,47,0.3,0
330,48,0.5,1
330,49,0.3,0
330,50,0.8,1
330,51,0.5,0
330,52,0.5,1
330,53,0.5,0
330,54,0.8,1
330,55,0.5,0
330,56,0.5,1
330,57,0.0,0
330,58,0.8,1
330,59,0.3,0
330,60,0.8,1
330,61,0.3,1
330,62,0.3,1
330,63,0.5,1
330,64,0.3,0
330,65,0.5,0
330,66,0.3,0
330,67,0.8,1
330,68,0.8,1
330,69,0.3,0
330,70,0.8,1
330,71,0.0,0
330,72,0.5,1
330,73,0.5,1
330,74,0.0,0
330,75,0.8,1
330,76,0.8,1
330,77,0.3,0
330,78,0.8,1
330,79,0.8,1
330,80,0.8,1
330,81,0.3,0
330,82,0.5,1
330,83,0.5,0
330,84,0.0,0
330,85,0.5,1
330,86,0.3,0
330,87,0.8,1
330,88,0.0,0
330,89,0.5,0
330,90,0.0,0
330,91,0.0,0
330,92,0.5,1
330,93,0.8,1
330,94,0.0,0
330,95,0.0,0
330,96,0.0,0
330,97,0.3,0
330,98,0.5,1
330,99,0.5,0
330,100,0.0,0
330,101,0.8,1
330,102,0.5,0
330,103,0.8,1
330,104,0.8,1
330,105,0.5,0
330,106,0.5,0
330,107,0.5,1
330,108,0.5,0
330,109,0.5,1
330,110,0.8,1
330,111,0.0,0
330,112,0.5,1
330,113,0.3,0
330,114,0.0,0
330,115,0.3,0
330,116,0.0,0
330,117,0.5,0
330,118,0.5,1
330,119,0.8,0
330,120,0.5,1
330,121,0.5,0
330,122,0.3,0
330,123,0.8,1
330,124,0.3,0
330,125,0.5,0
330,126,0.0,0
330,127,0.0,0
330,128,0.5,0
330,129,0.5,1
330,130,0.0,0
330,131,0.0,0
330,132,0.0,0
330,133,0.8,0
330,134,0.0,0
330,135,0.5,0
330,136,0.0,0
330,137,0.5,0
330,138,0.3,0
330,139,0.8,1
330,140,0.0,0
330,141,0.3,0
330,142,0.0,0
330,143,0.5,1
330,144,0.0,0
330,145,0.0,0
330,146,0.0,0
330,147,0.5,1
330,148,0.0,0
330,149,0.8,0
330,150,0.5,1
330,151,0.5,0
330,152,0.3,1
330,153,0.5,0
330,154,0.5,1
330,155,0.0,0
330,156,0.5,1
330,157,0.5,0
330,158,0.5,1
330,159,0.5,1
330,160,0.5,1
330,161,0.3,1
330,162,0.8,1
330,163,0.0,0
330,164,0.3,0
330,165,0.3,0
330,166,0.3,0
330,167,0.5,1
330,168,0.8,1
330,169,0.0,0
330,170,0.5,0
330,171,0.8,1
330,172,0.5,1
330,173,0.8,1
330,174,0.0,0
330,175,0.5,1
330,176,0.0,0
330,177,0.3,0
330,178,0.0,0
330,179,0.0,0
330,180,0.3,0
330,181,0.0,0
330,182,0.5,1
330,183,0.5,0
330,184,0.5,0
330,185,0.5,1
330,186,0.5,1
330,187,0.0,0
330,188,0.0,0
330,189,0.0,0
330,190,0.3,0
330,191,0.5,1
330,192,0.8,1
330,193,0.5,0
330,194,0.5,0
330,195,0.5,1
330,196,0.5,1
330,197,0.5,1
330,198,0.5,0
330,199,0.0,0
331,0,0.8,1
331,1,0.8,1
331,2,0.5,1
331,3,0.8,1
331,4,0.8,1
331,5,0.8,0
331,6,0.8,1
331,7,0.3,1
331,8,0.8,0
331,9,0.8,1
331,10,0.5,0
331,11,0.0,0
331,12,0.5,0
331,13,0.8,1
331,14,0.3,1
331,15,0.3,1
331,16,0.8,1
331,17,0.8,1
331,18,0.3,1
331,19,0.5,1
331,20,0.8,1
331,21,0.0,0
331,22,0.3,1
331,23,0.8,1
331,24,0.8,1
331,25,0.8,1
331,26,0.5,0
331,27,0.5,1
331,28,0.3,0
331,29,0.3,0
331,30,0.8,1
331,31,0.8,1
331,32,0.0,0
331,33,0.8,1
331,34,0.3,0
331,35,0.5,0
331,36,0.5,1
331,37,0.8,1
331,38,0.8,1
331,39,0.3,0
331,40,0.8,1
331,41,0.8,1
331,42,0.5,0
331,43,0.8,1
331,44,0.8,1
331,45,0.5,0
331,46,0.3,1
331,47,0.8,1
331,48,0.5,1
331,49,0.8,1
331,50,0.8,1
331,51,0.3,0
331,52,0.8,1
331,53,0.5,1
331,54,0.8,1
331,55,0.0,0
331,56,0.3,0
331,57,0.3,1
331,58,0.3,0
331,59,0.3,0
331,60,0.8,1
331,61,0.8,1
331,62,0.8,1
331,63,0.8,1
331,64,0.8,1
331,65,0.8,1
331,66,0.3,1
331,67,0.3,1
331,68,0.8,0
331,69,0.8,1
331,70,0.8,1
331,71,0.0,0
331,72,0.8,1
331,73,0.0,0
331,74,0.3,0
331,75,0.8,1
331,76,0.3,0
331,77,0.3,0
331,78,0.8,1
331,79,0.8,1
331,80,0.8,0
331,81,0.3,0
331,82,0.8,1
331,83,0.5,1
331,84,0.3,0
331,85,0.5,1
331,86,0.8,1
331,87,0.8,1
331,88,0.8,1
331,89,0.0,0
331,90,0.0,0
331,91,0.3,0
331,92,0.8,1
331,93,0.3,1
331,94,0.5,0
331,95,0.3,0
331,96,0.5,1
331,97,0.3,0
331,98,0.3,1
331,99,0.3,0
331,100,0.8,1
331,101,0.8,1
331,102,0.0,0
331,103,0.8,1
331,104,0.8,0
331,105,0.5,0
331,106,0.5,1
331,107,0.5,1
331,108,0.3,0
331,109,0.5,0
331,110,0.8,1
331,111,0.8,1
331,112,0.3,0
331,113,0.3,0
331,114,0.5,0
331,115,0.3,0
331,116,0.8,1
331,117,0.5,0
331,118,0.3,0
331,119,0.8,1
331,120,0.5,0
331,121,0.3,0
331,122,0.8,1
331,123,0.8,1
331,124,0.8,0
331,125,0.5,1
331,126,0.5,0
331,127,0.0,0
331,128,0.5,0
331,129,0.8,1
331,130,0.5,1
331,131,0.8,1
331,132,0.3,0
331,133,0.3,1
331,134,0.0,0
331,135,0.8,1
331,136,0.5,1
331,137,0.0,0
331,138,0.3,0
331,139,0.8,1
331,140,0.3,1
331,141,0.8,1
331,142,0.3,1
331,143,0.0,0
331,144,0.5,1
331,145,0.8,1
331,146,0.5,0
331,147,0.3,0
331,148,0.0,0
331,149,0.8,1
331,150,0.0,0
331,151,0.5,1
331,152,0.3,0
331,153,0.3,0
331,154,0.5,1
331,155,0.8,1
331,156,0.5,1
331,157,0.3,1
331,158,0.8,1
331,159,0.3,0
331,160,0.3,0
331,161,0.8,1
331,162,0.8,0
331,163,0.3,0
331,164,0.3,0
331,165,0.8,0
331,166,0.8,1
331,167,0.0,0
331,168,0.8,0
331,169,0.5,1
331,170,0.0,0
331,171,0.8,1
331,172,0.3,0
331,173,0.8,1
331,174,0.5,1
331,175,0.3,0
331,176,0.5,0
331,177,0.3,0
331,178,0.0,0
331,179,0.3,0
331,180,0.3,0
331,181,0.5,0
331,182,0.0,0
331,183,0.3,0
331,184,0.5,0
331,185,0.8,1
331,186,0.3,0
331,187,0.5,0
331,188,0.3,0
331,189,0.0,0
331,190,0.3,0
331,191,0.3,0
331,192,0.3,0
331,193,0.8,1
331,194,0.3,0
331,195,0.0,0
331,196,0.0,0
331,197,0.8,1
331,198,0.8,1
331,199,0.5,0
332,0,0.5,0
332,1,0.8,0
332,2,0.0,0
332,3,0.0,0
332,4,0.0,0
332,5,0.3,1
332,6,0.5,0
332,7,0.8,1
332,8,0.5,0
332,9,0.8,1
332,10,0.5,1
332,11,0.0,0
332,12,0.5,0
332,13,0.0,0
332,14,0.5,1
332,15,0.8,1
332,16,0.3,0
332,17,0.3,0
332,18,0.5,1
332,19,0.5,0
332,20,0.5,1
332,21,0.5,0
332,22,0.5,0
332,23,0.5,1
332,24,0.5,1
332,25,0.0,0
332,26,0.5,0
332,27,0.5,1
332,28,0.0,0
332,29,0.0,0
332,30,0.5,0
332,31,0.0,0
332,32,0.5,1
332,33,0.5,1
332,34,0.5,1
332,35,0.0,0
332,36,0.0,0
332,37,0.5,0
332,38,0.8,1
332,39,0.8,1
332,40,0.8,1
332,41,0.8,1
332,42,0.0,0
332,43,0.8,1
332,44,0.8,1
332,45,0.0,0
332,46,0.5,0
332,47,0.8,1
332,48,0.0,0
332,49,0.8,0
332,50,0.3,0
332,51,0.5,0
332,52,0.0,0
332,53,0.5,1
332,54,0.8,1
332,55,0.5,0
332,56,0.0,0
332,57,0.5,0
332,58,0.8,1
332,59,0.3,0
332,60,0.3,0
332,61,0.8,1
332,62,0.8,1
332,63,0.0,0
332,64,0.8,1
332,65,0.0,0
332,66,0.3,0
332,67,0.3,0
332,68,0.8,1
332,69,0.8,1
332,70,0.8,1
332,71,0.5,0
332,72,0.0,0
332,73,0.0,0
332,74,0.0,0
332,75,0.3,0
332,76,0.3,0
332,77,0.8,1
332,78,0.3,0
332,79,0.8,1
332,80,0.8,1
332,81,0.3,1
332,82,0.5,0
332,83,0.5,0
332,84,0.0,0
332,85,0.5,1
332,86,0.8,1
332,87,0.3,0
332,88,0.0,0
332,89,0.5,1
332,90,0.5,1
332,91,0.0,0
332,92,0.5,1
332,93,0.3,1
332,94,0.5,0
332,95,0.5,0
332,96,0.5,0
332,97,0.8,1
332,98,0.5,0
332,99,0.5,0
332,100,0.0,0
332,101,0.3,1
332,102,0.0,0
332,103,0.8,0
332,104,0.8,1
332,105,0.5,1
332,106,0.0,0
332,107,0.0,0
332,108,0.5,1
332,109,0.5,1
332,110,0.3,0
332,111,0.5,1
332,112,0.5,1
332,113,0.8,1
332,114,0.5,0
332,115,0.3,0
332,116,0.5,0
332,117,0.5,0
332,118,0.5,1
332,119,0.8,1
332,120,0.5,0
332,121,0.0,0
332,122,0.8,1
332,123,0.3,0
332,124,0.8,1
332,125,0.0,0
332,126,0.5,1
332,127,0.5,0
332,128,0.0,0
332,129,0.5,0
332,130,0.5,0
332,131,0.0,0
332,132,0.5,1
332,133,0.8,1
332,134,0.0,0
332,135,0.5,1
332,136,0.5,0
332,137,0.5,1
332,138,0.8,1
332,139,0.8,1
332,140,0.5,1
332,141,0.8,0
332,142,0.0,0
332,143,0.5,0
332,144,0.0,0
332,145,0.5,0
332,146,0.0,0
332,147,0.0,0
332,148,0.5,0
332,149,0.3,0
332,150,0.5,1
332,151,0.5,0
332,152,0.3,0
332,153,0.5,0
332,154,0.5,1
332,155,0.5,0
332,156,0.0,0
332,157,0.5,1
332,158,0.5,1
332,159,0.5,0
332,160,0.5,1
332,161,0.3,1
332,162,0.8,1
332,163,0.0,0
332,164,0.8,0
332,165,0.8,1
332,166,0.3,1
332,167,0.0,0
332,168,0.8,1
332,169,0.5,0
332,170,0.5,0
332,171,0.8,1
332,172,0.5,0
332,173,0.3,0
332,174,0.0,0
332,175,0.0,0
332,176,0.0,0
332,177,0.8,1
332,178,0.0,0
332,179,0.5,1
332,180,0.8,1
332,181,0.5,1
332,182,0.5,1
332,183,0.5,1
332,184,0.5,1
332,185,0.0,0
332,186,0.0,0
332,187,0.5,1
332,188,0.0,0
332,189,0.5,1
332,190,0.8,1
332,191,0.0,0
332,192,0.8,1
332,193,0.5,0
332,194,0.5,1
332,195,0.0,0
332,196,0.0,0
332,197,0.0,0
332,198,0.0,0
332,199,0.5,0
333,0,0.8,1
333,1,0.8,0
333,2,0.5,1
333,3,0.8,0
333,4,0.8,1
333,5,0.8,1
333,6,0.8,1
333,7,0.8,1
333,8,0.8,0
333,9,0.8,0
333,10,0.0,0
333,11,0.0,0
333,12,0.0,0
333,13,0.8,0
333,14,0.8,1
333,15,0.8,0
333,16,0.8,1
333,17,0.8,1
333,18,0.8,1
333,19,0.0,0
333,20,0.8,1
333,21,0.5,0
333,22,0.8,1
333,23,0.8,1
333,24,0.8,0
333,25,0.8,1
333,26,0.0,0
333,27,0.0,0
333,28,0.8,1
333,29,0.8,1
333,30,0.8,1
333,31,0.8,1
333,32,0.5,0
333,33,0.8,1
333,34,0.8,1
333,35,0.5,0
333,36,0.5,0
333,37,0.8,1
333,38,0.8,1
333,39,0.8,0
333,40,0.8,1
333,41,0.8,1
333,42,0.5,0
333,43,0.8,1
333,44,0.8,1
333,45,0.0,0
333,46,0.8,1
333,47,0.8,1
333,48,0.0,0
333,49,0.8,1
333,50,0.8,1
333,51,0.8,1
333,52,0.8,1
333,53,0.5,1
333,54,0.8,0
333,55,0.5,1
333,56,0.8,1
333,57,0.8,1
333,58,0.8,1
333,59,0.8,1
333,60,0.8,1
333,61,0.8,1
333,62,0.8,0
333,63,0.8,0
333,64,0.8,1
333,65,0.8,1
333,66,0.8,1
333,67,0.8,1
333,68,0.8,1
333,69,0.8,1
333,70,0.8,1
333,71,0.0,0
333,72,0.8,1
333,73,0.5,1
333,74,0.8,1
333,75,0.8,1
333,76,0.8,1
333,77,0.8,1
333,78,0.8,1
333,79,0.8,1
333,80,0.8,0
333,81,0.8,1
333,82,0.8,1
333,83,0.5,1
333,84,0.8,0
333,85,0.0,0
333,86,0.8,0
333,87,0.8,1
333,88,0.8,1
333,89,0.0,0
333,90,0.0,0
333,91,0.8,1
333,92,0.8,1
333,93,0.8,1
333,94,0.5,0
333,95,0.8,0
333,96,0.0,0
333,97,0.8,1
333,98,0.8,0
333,99,0.8,1
333,100,0.8,1
333,101,0.8,1
333,102,0.5,0
333,103,0.8,1
333,104,0.8,1
333,105,0.5,0
333,106,0.5,0
333,107,0.5,0
333,108,0.8,1
333,109,0.0,0
333,110,0.8,0
333,111,0.8,0
333,112,0.8,1
333,113,0.8,1
333,114,0.0,0
333,115,0.8,1
333,116,0.8,1
333,117,0.5,0
333,118,0.8,1
333,119,0.8,1
333,120,0.5,0
333,121,0.8,1
333,122,0.8,0
333,123,0.8,1
333,124,0.8,0
333,125,0.5,0
333,126,0.0,0
333,127,0.0,0
333,128,0.5,0
333,129,0.8,1
333,130,0.0,0
333,131,0.8,1
333,132,0.8,1
333,133,0.8,0
333,134,0.5,0
333,135,0.8,1
333,136,0.5,0
333,137,0.0,0
333,138,0.8,0
333,139,0.8,0
333,140,0.8,1
333,141,0.8,1
333,142,0.8,1
333,143,0.0,0
333,144,0.5,0
333,145,0.8,1
333,146,0.5,1
333,147,0.8,0
333,148,0.5,0
333,149,0.8,1
333,150,0.0,0
333,151,0.5,0
333,152,0.8,1
333,153,0.8,1
333,154,0.0,0
333,155,0.8,1
333,156,0.5,0
333,157,0.8,1
333,158,0.8,1
333,159,0.8,0
333,160,0.8,0
333,161,0.8,1
333,162,0.8,1
333,163,0.8,1
333,164,0.8,1
333,165,0.8,0
333,166,0.8,1
333,167,0.0,0
333,168,0.8,1
333,169,0.5,0
333,170,0.0,0
333,171,0.8,1
333,172,0.8,1
333,173,0.8,1
333,174,0.5,0
333,175,0.8,0
333,176,0.5,0
333,177,0.8,1
333,178,0.0,0
333,179,0.8,1
333,180,0.8,1
333,181,0.5,0
333,182,0.5,1
333,183,0.8,1
333,184,0.5,1
333,185,0.8,1
333,186,0.8,1
333,187,0.5,0
333,188,0.8,0
333,189,0.5,1
333,190,0.8,1
333,191,0.8,1
333,192,0.8,1
333,193,0.8,1
333,194,0.8,1
333,195,0.0,0
333,196,0.0,0
333,197,0.8,1
333,198,0.8,1
333,199,0.5,1
334,0,0.375,1
334,1,0.55,1
334,2,0.0,0
334,3,0.5,0
334,4,0.5,1
334,5,0.8,0
334,6,0.375,0
334,7,0.55,1
334,8,0.375,0
334,9,0.675,1
334,10,0.125,0
334,11,0.25,0
334,12,0.25,1
334,13,0.125,0
334,14,0.375,0
334,15,0.8,0
334,16,0.425,0
334,17,0.675,0
334,18,0.25,0
334,19,0.375,1
334,20,0.5,1
334,21,0.25,1
334,22,0.125,0
334,23,0.125,0
334,24,0.25,0
334,25,0.125,0
334,26,0.25,0
334,27,0.25,1
334,28,0.25,0
334,29,0.25,0
334,30,0.375,0
334,31,0.375,1
334,32,0.375,0
334,33,0.375,0
334,34,0.25,0
334,35,0.0,0
334,36,0.25,0
334,37,0.5,0
334,38,0.675,1
334,39,0.55,1
334,40,0.8,1
334,41,0.8,1
334,42,0.125,0
334,43,0.55,1
334,44,0.675,1
334,45,0.25,0
334,46,0.125,1
334,47,0.425,1
334,48,0.125,0
334,49,0.425,0
334,50,0.425,0
334,51,0.125,0
334,52,0.375,1
334,53,0.375,0
334,54,0.675,0
334,55,0.25,0
334,56,0.375,0
334,57,0.125,0
334,58,0.55,0
334,59,0.425,1
334,60,0.675,1
334,61,0.425,1
334,62,0.3,1
334,63,0.25,0
334,64,0.55,1
334,65,0.375,0
334,66,0.55,0
334,67,0.55,1
334,68,0.55,0
334,69,0.675,1
334,70,0.675,1
334,71,0.125,0
334,72,0.5,1
334,73,0.125,0
334,74,0.125,0
334,75,0.675,0
334,76,0.55,1
334,77,0.675,0
334,78,0.675,0
334,79,0.8,1
334,80,0.8,1
334,81,0.425,1
334,82,0.5,0
334,83,0.375,1
334,84,0.25,0
334,85,0.25,0
334,86,0.425,1
334,87,0.55,1
334,88,0.125,0
334,89,0.375,0
334,90,0.125,0
334,91,0.25,0
334,92,0.375,0
334,93,0.55,0
334,94,0.125,0
334,95,0.125,0
334,96,0.25,0
334,97,0.425,1
334,98,0.5,1
334,99,0.25,0
334,100,0.125,0
334,101,0.55,0
334,102,0.25,1
334,103,0.675,0
334,104,0.675,1
334,105,0.375,1
334,106,0.375,1
334,107,0.5,0
334,108,0.125,0
334,109,0.375,0
334,110,0.675,0
334,111,0.375,0
334,112,0.5,1
334,113,0.425,0
334,114,0.125,0
334,115,0.675,1
334,116,0.375,1
334,117,0.25,0
334,118,0.5,1
334,119,0.675,0
334,120,0.375,0
334,121,0.25,1
334,122,0.55,1
334,123,0.8,1
334,124,0.55,0
334,125,0.25,0
334,126,0.25,0
334,127,0.375,0
334,128,0.5,1
334,129,0.375,1
334,130,0.125,0
334,131,0.375,1
334,132,0.125,0
334,133,0.55,0
334,134,0.125,0
334,135,0.375,1
334,136,0.375,1
334,137,0.375,1
334,138,0.425,0
334,139,0.675,1
334,140,0.25,0
334,141,0.425,0
334,142,0.125,0
334,143,0.125,0
334,144,0.0,0
334,145,0.25,0
334,146,0.25,0
334,147,0.25,0
334,148,0.125,1
334,149,0.55,1
334,150,0.375,0
334,151,0.375,0
334,152,0.675,1
334,153,0.5,0
334,154,0.375,0
334,155,0.125,0
334,156,0.375,0
334,157,0.375,1
334,158,0.375,0
334,159,0.5,1
334,160,0.125,0
334,161,0.55,0
334,162,0.55,0
334,163,0.125,0
334,164,0.425,0
334,165,0.55,0
334,166,0.425,0
334,167,0.25,0
334,168,0.425,1
334,169,0.375,1
334,170,0.375,1
334,171,0.675,1
334,172,0.375,0
334,173,0.675,0
334,174,0.375,1
334,175,0.375,1
334,176,0.375,1
334,177,0.675,1
334,178,0.25,0
334,179,0.125,0
334,180,0.3,1
334,181,0.125,1
334,182,0.375,1
334,183,0.25,0
334,184,0.375,1
334,185,0.25,0
334,186,0.25,1
334,187,0.125,0
334,188,0.125,0
334,189,0.0,0
334,190,0.675,0
334,191,0.25,0
334,192,0.425,0
334,193,0.375,0
334,194,0.125,0
334,195,0.25,1
334,196,0.25,0
334,197,0.25,1
334,198,0.375,0
334,199,0.375,1
335,0,0.5,1
335,1,0.8,1
335,2,0.5,0
335,3,0.5,0
335,4,0.5,0
335,5,0.8,1
335,6,0.5,0
335,7,0.8,0
335,8,0.5,0
335,9,0.8,1
335,10,0.0,0
335,11,0.0,0
335,12,0.0,0
335,13,0.5,1
335,14,0.5,0
335,15,0.8,1
335,16,0.8,1
335,17,0.8,1
335,18,0.5,0
335,19,0.0,0
335,20,0.5,0
335,21,0.5,1
335,22,0.5,1
335,23,0.5,1
335,24,0.5,0
335,25,0.5,1
335,26,0.0,0
335,27,0.0,0
335,28,0.5,0
335,29,0.5,1
335,30,0.5,0
335,31,0.5,1
335,32,0.5,1
335,33,0.5,0
335,34,0.5,0
335,35,0.5,1
335,36,0.5,0
335,37,0.5,0
335,38,0.8,1
335,39,0.8,1
335,40,0.8,1
335,41,0.8,0
335,42,0.5,0
335,43,0.8,1
335,44,0.8,0
335,45,0.0,0
335,46,0.5,1
335,47,0.8,1
335,48,0.0,0
335,49,0.8,1
335,50,0.8,1
335,51,0.5,1
335,52,0.5,0
335,53,0.5,1
335,54,0.8,1
335,55,0.5,1
335,56,0.5,1
335,57,0.5,1
335,58,0.8,1
335,59,0.8,1
335,60,0.8,0
335,61,0.8,1
335,62,0.8,0
335,63,0.5,0
335,64,0.8,1
335,65,0.5,1
335,66,0.8,1
335,67,0.8,1
335,68,0.8,0
335,69,0.8,1
335,70,0.8,1
335,71,0.0,0
335,72,0.5,0
335,73,0.5,0
335,74,0.5,0
335,75,0.8,1
335,76,0.8,1
335,77,0.8,1
335,78,0.8,1
335,79,0.8,0
335,80,0.8,0
335,81,0.8,1
335,82,0.5,1
335,83,0.5,1
335,84,0.5,0
335,85,0.0,0
335,86,0.8,1
335,87,0.8,1
335,88,0.5,0
335,89,0.0,0
335,90,0.0,0
335,91,0.5,1
335,92,0.5,1
335,93,0.8,1
335,94,0.5,0
335,95,0.5,1
335,96,0.0,0
335,97,0.8,0
335,98,0.5,0
335,99,0.5,1
335,100,0.5,0
335,101,0.8,1
335,102,0.5,0
335,103,0.8,0
335,104,0.8,1
335,105,0.5,1
